cameras number, updateSteinerGrid, rayRemoving, shrinkManifold, shrinkSingle, shrinkSeveral, Remove vertices, Remove points, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, isRegular, singleTest, addedPoints, movedPoints, Overall

10, 0.00121456, 0, 0.000797442, 0.000518759, 0.000229853, 0, 0, 0.0171173, 0, 0, 0, 0.0869752, 0, 0.0122805, 0.0134448, 0.00291966, 0.00172221, 0.00115634, 0.0107814, 0.00556257, 1.377, 0, 0.151867, 
20, 0.00028943, 0, 0.0325074, 0.023668, 0.00880171, 0, 0, 0.0228339, 0, 0, 0, 0.109947, 0.061661, 0.029359, 0.0330775, 0.0052647, 0.00532837, 0.00484563, 0.0326341, 0.0262638, 1.184, 0, 0.313826, 
30, 0.000704126, 0, 0.0610528, 0.0479312, 0.0130859, 0, 0, 0.0300887, 0, 0, 0, 0.131532, 0.0484736, 0.0489253, 0.0491818, 0.00575127, 0.0102325, 0.010397, 0.0502623, 0.0467017, 1.411, 0, 0.405187, 
40, 0.000363687, 0, 0.0955372, 0.0741944, 0.0212976, 0, 0, 0.0296545, 0, 0, 0, 0.1432, 0.0434992, 0.0625698, 0.0572853, 0.0139397, 0.0142767, 0.0146079, 0.0631884, 0.0710282, 1.349, 0, 0.482413, 
50, 0.00290732, 0, 0.0987372, 0.077479, 0.0212118, 0, 0, 0.0292331, 0, 0, 0, 0.0845912, 0.0436633, 0.0702778, 0.0568614, 0.0110802, 0.0159819, 0.0165317, 0.0623932, 0.0719863, 1.374, 0, 0.444412, 
60, 0.000544544, 0, 0.162527, 0.126971, 0.0355101, 0, 0, 0.0184747, 0, 0, 0, 0.103786, 0.0222828, 0.0962584, 0.0861196, 0.0109401, 0.0219192, 0.0245224, 0.0977144, 0.108933, 1.323, 0, 0.558821, 
70, 0.000550172, 0, 0.177928, 0.13419, 0.0436879, 0, 0, 0.026438, 0, 0, 0, 0.0960413, 0.0392609, 0.104049, 0.0904528, 0.0121763, 0.0238523, 0.0264053, 0.107085, 0.114478, 1.136, 0, 0.604032, 
80, 0.000598831, 0, 0.100878, 0.0780299, 0.0227899, 0, 0, 0.0266169, 0, 0, 0, 0.0738381, 0.0454763, 0.0700871, 0.0675669, 0.00851099, 0.0143175, 0.0141184, 0.0723342, 0.0688612, 1.257, 0, 0.459045, 
90, 0.000576948, 0, 0.125158, 0.100579, 0.0245219, 0, 0, 0.0207775, 0, 0, 0, 0.0974304, 0.0194875, 0.0791668, 0.0744301, 0.0108845, 0.0163125, 0.0173918, 0.0791659, 0.0845301, 1.281, 0, 0.504112, 
100, 0.000567237, 0, 0.111526, 0.0904915, 0.0209811, 0, 0, 0.0301698, 0, 0, 0, 0.120189, 0.0444098, 0.0782657, 0.070601, 0.00945286, 0.0142662, 0.0145653, 0.0730871, 0.0811471, 1.328, 0, 0.547971, 
110, 0.000587496, 0, 0.0566935, 0.0462796, 0.0103512, 0, 0, 0.0294083, 0, 0, 0, 0.12054, 0.0328861, 0.052563, 0.0394618, 0.00718276, 0.00853603, 0.00855541, 0.0396716, 0.0402417, 1.545, 0, 0.431871, 
120, 0.00100437, 0, 0.0581919, 0.0497661, 0.00835027, 0, 0, 0.027993, 0, 0, 0, 0.103485, 0.0353462, 0.053115, 0.0499087, 0.00669509, 0.00950284, 0.00911727, 0.0453378, 0.041485, 1.395, 0, 0.437214, 
130, 0.000579793, 0, 0.0495358, 0.042122, 0.00730943, 0, 0, 0.0245215, 0, 0, 0, 0.127752, 0.0417217, 0.0503289, 0.0467625, 0.0066094, 0.00806763, 0.00775904, 0.0431043, 0.0370689, 1.416, 0, 0.454014, 
140, 3.5614e-05, 0, 0.0848019, 0.0660177, 0.0187286, 0, 0, 0.0336262, 0, 0, 0, 0.112418, 0.0530106, 0.0626557, 0.0603063, 0.00846925, 0.0112926, 0.0110989, 0.0633525, 0.059694, 1.394, 0, 0.532638, 
150, 3.397e-05, 0, 0.120602, 0.0931669, 0.0273647, 0, 0, 0.0201785, 0, 0, 0, 0.0816045, 0.0362396, 0.0778667, 0.0912818, 0.0107875, 0.0145752, 0.0148922, 0.0928169, 0.0772887, 1.243, 0, 0.560646, 
160, 3.3073e-05, 0, 0.139208, 0.10356, 0.035591, 0, 0, 0.0236527, 0, 0, 0, 0.082709, 0.0349002, 0.106896, 0.0808313, 0.0132621, 0.0184601, 0.0183816, 0.0938222, 0.095086, 1.117, 0, 0.615083, 
170, 0.00173736, 0, 0.0973413, 0.0731563, 0.0241263, 0, 0, 0.0211471, 0, 0, 0, 0.129882, 0.0436046, 0.0667387, 0.059021, 0.00944651, 0.0123305, 0.0127287, 0.0665906, 0.0588854, 1.165, 0, 0.564824, 
180, 0.000728887, 0, 0.0773076, 0.0634782, 0.0137741, 0, 0, 0.038709, 0, 0, 0, 0.102182, 0.0702891, 0.0799698, 0.0692202, 0.0114542, 0.0139287, 0.0134017, 0.0658293, 0.0631664, 1.337, 0, 0.594603, 
190, 0.000647307, 0, 0.103123, 0.0837355, 0.0193336, 0, 0, 0.0238481, 0, 0, 0, 0.091196, 0.0254951, 0.0991335, 0.0828517, 0.0143861, 0.0158862, 0.0155046, 0.0815073, 0.0774394, 1.231, 0, 0.593511, 
200, 0.000611221, 0, 0.126755, 0.0972079, 0.0294929, 0, 0, 0.0190949, 0, 0, 0, 0.109549, 0.0275418, 0.0961492, 0.0956886, 0.0124918, 0.0170191, 0.0175394, 0.0977423, 0.0877225, 1.274, 0, 0.646647, 
210, 0.000619906, 0, 0.0621878, 0.0559549, 0.00616937, 0, 0, 0.024222, 0, 0, 0, 0.084004, 0.0365812, 0.0560684, 0.0507342, 0.0167488, 0.00917644, 0.00876983, 0.0451908, 0.0461518, 1.078, 0, 0.492635, 
220, 0.00107606, 0, 0.0683054, 0.0570354, 0.0112194, 0, 0, 0.0231687, 0, 0, 0, 0.0945933, 0.0277845, 0.0728905, 0.0507396, 0.0145046, 0.0107933, 0.010181, 0.0492735, 0.0558061, 1.128, 0, 0.528263, 
230, 0.000640498, 0, 0.0719562, 0.058796, 0.0131024, 0, 0, 0.023752, 0, 0, 0, 0.129913, 0.0248343, 0.0605308, 0.0484012, 0.0149565, 0.00937969, 0.00974558, 0.0489577, 0.0520158, 1.237, 0, 0.55177, 
240, 0.00269377, 0, 0.0995516, 0.0823927, 0.0171039, 0, 0, 0.0403789, 0, 0, 0, 0.0988235, 0.0668586, 0.0786148, 0.0636997, 0.0134421, 0.0140861, 0.0138356, 0.0640434, 0.0751866, 1.395, 0, 0.653729, 
250, 0.00135134, 0, 0.131643, 0.106673, 0.0249113, 0, 0, 0.0168005, 0, 0, 0, 0.0653592, 0.0175751, 0.086334, 0.0768535, 0.0128962, 0.015884, 0.0167562, 0.0816051, 0.0871157, 1.09, 0, 0.602613, 
260, 0.00137402, 0, 0.151795, 0.116739, 0.0349852, 0, 0, 0.0214288, 0, 0, 0, 0.0849441, 0.0184046, 0.0830609, 0.0736699, 0.0129765, 0.0149325, 0.0157222, 0.0866713, 0.0959217, 1.2, 0, 0.645857, 
270, 0.00131899, 0, 0.0669374, 0.0548585, 0.012014, 0, 0, 0.0262932, 0, 0, 0, 0.127283, 0.0357964, 0.0636293, 0.0585215, 0.00989549, 0.010628, 0.0102539, 0.0552576, 0.0473341, 1.409, 0, 0.595797, 
280, 0.00134639, 0, 0.0813671, 0.0667028, 0.0145974, 0, 0, 0.0307506, 0, 0, 0, 0.142781, 0.0443547, 0.069213, 0.0596987, 0.0123863, 0.0125294, 0.0120708, 0.0590611, 0.0544549, 1.353, 0, 0.658203, 
290, 0.00138583, 0, 0.0974913, 0.0805194, 0.0168791, 0, 0, 0.0431675, 0, 0, 0, 0.116276, 0.0767851, 0.0783823, 0.0625378, 0.0117193, 0.0145834, 0.0143681, 0.0631714, 0.0605477, 1.435, 0, 0.709955, 
300, 0.00218752, 0, 0.119075, 0.0967705, 0.0222213, 0, 0, 0.0194571, 0, 0, 0, 0.0732586, 0.0356351, 0.0780115, 0.0677853, 0.0130295, 0.0158597, 0.0164581, 0.0712619, 0.077286, 1.111, 0, 0.639673, 
310, 0.00131732, 0, 0.0991101, 0.0819603, 0.0170888, 0, 0, 0.0190039, 0, 0, 0, 0.0931761, 0.0251857, 0.0742873, 0.0601493, 0.0116141, 0.0130944, 0.0131525, 0.0612175, 0.0581832, 1.32, 0, 0.624471, 
320, 4.8655e-05, 0, 0.127323, 0.102341, 0.0249142, 0, 0, 0.0208177, 0, 0, 0, 0.0864458, 0.0122961, 0.0901162, 0.0774066, 0.014814, 0.016971, 0.0174439, 0.0811938, 0.0803385, 1.248, 0, 0.678601, 
