cameras number, updateSteinerGrid, rayRemoving, shrinkManifold, shrinkSingle, shrinkSeveral, Remove vertices, Remove points, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, isRegular, singleTest, addedPoints, movedPoints, Overall

3, 0.00124094, 0, 0.00102693, 0.00069044, 0.000299825, 0, 0, 0.00504653, 2.56e-06, 0, 0, 0.0163401, 0, 0.00618623, 0.00941322, 0.000910575, 0.000917199, 0.000483423, 0.00732898, 0.0030125, 1.68, 0, 0.046385, 
4, 5.4165e-05, 0, 0.00978529, 0.00531625, 0.00443087, 0, 0, 0.00883384, 0.018234, 0, 0.00491272, 0.0245321, 0.012273, 0.00805748, 0.00906432, 0.00147077, 0.00146235, 0.00129448, 0.0103736, 0.0059073, 1.32, 2.08, 0.102883, 
5, 3.4468e-05, 0, 0.0137233, 0.00851521, 0.00517569, 0, 0, 0.00431197, 0.0160577, 0, 0.00961507, 0.0192745, 0.0148094, 0.00532302, 0.0122018, 0.00157079, 0.0013549, 0.00165709, 0.0136334, 0.00578125, 1, 1.82, 0.103273, 
6, 3.8248e-05, 0, 0.0102723, 0.00641306, 0.00382594, 0, 0, 0.00420546, 0.01612, 0, 0.00736115, 0.0233346, 0.0212233, 0.00784394, 0.0117596, 0.00150114, 0.00148022, 0.00146576, 0.0122565, 0.00622493, 1.12, 1.33, 0.110756, 
7, 4.2671e-05, 0, 0.0151732, 0.00865615, 0.00648001, 0, 0, 0.00491475, 0.0130483, 0, 0.00826041, 0.0283565, 0.0200781, 0.00798084, 0.0147963, 0.00288748, 0.0018319, 0.00187652, 0.0165852, 0.0079119, 1.11, 1.1, 0.124875, 
8, 3.6323e-05, 0, 0.0174208, 0.0110706, 0.00628928, 0, 0, 0.0126423, 0.0083907, 0, 0.01169, 0.0231617, 0.0218862, 0.00833981, 0.0163873, 0.00170654, 0.00194753, 0.00207083, 0.0180329, 0.00839197, 1.46, 0.91, 0.131061, 
9, 3.5482e-05, 0, 0.0225523, 0.0164415, 0.00607163, 0, 0, 0.00487954, 0.0128572, 0, 0.00809297, 0.02421, 0.0249379, 0.0118275, 0.0186916, 0.00201214, 0.00252928, 0.00288539, 0.0194912, 0.0130574, 1.36, 0.95, 0.140945, 
10, 3.5684e-05, 0, 0.0271053, 0.0191695, 0.00789244, 0, 0, 0.00494903, 0.00590102, 0, 0.0154188, 0.0250348, 0.0229678, 0.0132279, 0.0184623, 0.00476254, 0.00329611, 0.00368657, 0.0208638, 0.0163795, 1.36, 0.74, 0.148094, 
11, 3.5171e-05, 0, 0.0316509, 0.0226077, 0.00899964, 0, 0, 0.00481936, 0.00374124, 0, 0.00565044, 0.0140864, 0.0266798, 0.0182521, 0.0209194, 0.00451197, 0.00416511, 0.00427225, 0.0238728, 0.0209004, 1.29, 0.12, 0.142432, 
12, 3.4889e-05, 0, 0.0372097, 0.0242675, 0.0128912, 0, 0, 0.00522226, 0.0149881, 0, 0.00888287, 0.0275516, 0.0191858, 0.0135043, 0.0271384, 0.00451575, 0.00356858, 0.00427062, 0.0319893, 0.0193415, 1.1, 0.87, 0.169694, 
