cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, Overall

4, 0.00508, 0.028005, 0.017149, 0.010376, 0.051907, 2.2e-05, 0, 0, 0.427091, 0, 0.123146, 0.023868, 0.048348, 0.721053, 
8, 5e-06, 0.150224, 0.108488, 0.040352, 0.242782, 0.194911, 0, 0.1099, 1.11412, 0.269083, 0.068521, 0.050401, 0.027529, 2.24083, 
12, 5e-06, 0.129236, 0.104568, 0.024122, 0.221645, 0.092529, 0, 0.110222, 0.800515, 0.382075, 0.113359, 0.042434, 0.028567, 1.92438, 
16, 0.001571, 0.211625, 0.175401, 0.03577, 0.137717, 0.052963, 0, 0.074038, 0.698416, 0.241991, 0.166347, 0.04792, 0.027268, 1.66305, 
20, 6e-06, 0.268871, 0.232074, 0.036249, 0.117934, 0.060175, 0, 0.063483, 0.866442, 0.213414, 0.209852, 0.075077, 0.034702, 1.914, 
24, 0.001264, 0.479124, 0.389467, 0.087947, 0.203678, 0.084904, 0, 0.173233, 1.01181, 0.251463, 0.273741, 0.068156, 0.04164, 2.59592, 
28, 0.001019, 0.559408, 0.478214, 0.079337, 0.271987, 0.217218, 0, 0.135411, 1.0395, 0.341542, 0.339413, 0.05148, 0.037708, 3.01234, 
32, 0.004184, 0.297115, 0.258004, 0.038501, 0.240793, 0.097209, 0, 0.080357, 1.06862, 0.342258, 0.260048, 0.072757, 0.045978, 2.64251, 
36, 6e-06, 0.438046, 0.375249, 0.062313, 0.283268, 0.123386, 0, 0.087827, 1.27717, 0.464584, 0.322548, 0.072938, 0.04796, 3.12323, 
40, 8e-06, 0.511108, 0.462268, 0.048183, 0.328151, 0.134072, 0, 0.166677, 1.23648, 0.516777, 0.370947, 0.084235, 0.055411, 3.411, 
44, 0.001861, 0.442528, 0.352805, 0.089149, 0.244626, 0.154011, 0, 0.13742, 0.886155, 0.410237, 0.363311, 0.072099, 0.044481, 2.76014, 
48, 0.006132, 0.511106, 0.406578, 0.104, 0.166087, 0.088183, 0, 0.044982, 0.417905, 0.234769, 0.420284, 0.03625, 0.038894, 1.96782, 
52, 5e-06, 0.575999, 0.470345, 0.105158, 0.110032, 0.042595, 0, 0.023353, 0.450106, 0.104522, 0.497213, 0.047889, 0.045289, 1.90009, 
56, 5e-06, 0.74659, 0.582537, 0.16361, 0.101245, 0.059469, 0, 0.033964, 0.474874, 0.154012, 0.538644, 0.061749, 0.048276, 2.22172, 
60, 0.005374, 0.379687, 0.305145, 0.074036, 0.192686, 0.067365, 0, 0.036673, 0.605236, 0.261404, 0.341486, 0.076123, 0.049615, 2.01901, 
64, 6e-06, 0.421277, 0.386452, 0.03436, 0.153095, 0.073439, 0, 0.035657, 0.584648, 0.323968, 0.342486, 0.078966, 0.052702, 2.32278, 
68, 0.002419, 0.221015, 0.197946, 0.022607, 0.166562, 0.046497, 0, 0.045308, 0.51951, 0.253596, 0.24562, 0.071368, 0.043237, 1.62067, 
72, 5e-06, 0.334638, 0.288923, 0.045244, 0.197884, 0.101546, 0, 0.047547, 0.589348, 0.373035, 0.298838, 0.063016, 0.045564, 2.05486, 
76, 8e-06, 0.393087, 0.341796, 0.050779, 0.239673, 0.1046, 0, 0.069876, 0.631328, 0.448068, 0.36803, 0.065735, 0.046211, 2.3726, 
80, 1e-05, 0.500763, 0.434039, 0.066225, 0.15499, 0.078802, 0, 0.062269, 0.467672, 0.276977, 0.454234, 0.069115, 0.046411, 2.11501, 
84, 0.004417, 0.567272, 0.50711, 0.059623, 0.118488, 0.0548, 0, 0.040014, 0.502591, 0.086106, 0.512396, 0.079497, 0.051685, 2.02118, 
88, 8e-06, 0.775813, 0.646168, 0.129034, 0.108416, 0.04501, 0, 0.032968, 0.579151, 0.133199, 0.563643, 0.081188, 0.056736, 2.37965, 
92, 0.003232, 0.347812, 0.263334, 0.083892, 0.163558, 0.05928, 0, 0.063194, 0.853811, 0.197948, 0.300388, 0.122613, 0.058568, 2.17432, 
96, 6e-06, 0.442306, 0.344511, 0.097231, 0.236019, 0.06749, 0, 0.0556, 0.877929, 0.328811, 0.394002, 0.200397, 0.057843, 3.02752, 
100, 0.004096, 0.332925, 0.27604, 0.056424, 0.238971, 0.07746, 0, 0.039756, 0.648339, 0.434954, 0.321117, 0.034637, 0.03803, 2.1735, 
104, 6e-06, 0.424719, 0.365132, 0.059082, 0.215865, 0.11559, 0, 0.074538, 0.761082, 0.329539, 0.412025, 0.116767, 0.046894, 2.50025, 
108, 0.002999, 0.424264, 0.34063, 0.08312, 0.157274, 0.051299, 0, 0.033547, 0.750324, 0.231674, 0.389254, 0.124626, 0.044832, 2.21333, 
112, 4e-06, 0.59728, 0.498283, 0.098491, 0.20313, 0.062337, 0, 0.044331, 0.88628, 0.318687, 0.489089, 0.156454, 0.049019, 2.80976, 
116, 0.002974, 0.455635, 0.420664, 0.034444, 0.153232, 0.051626, 0, 0.042501, 0.550415, 0.217091, 0.446344, 0.047589, 0.044011, 2.01458, 
120, 6e-06, 0.623016, 0.579656, 0.042868, 0.131698, 0.025878, 0, 0.014788, 0.598493, 0.197649, 0.470987, 0.039492, 0.04626, 2.15123, 
124, 0.003271, 0.417539, 0.3707, 0.046083, 0.243013, 0.068589, 0, 0.052064, 0.986337, 0.253226, 0.38396, 0.046541, 0.051163, 2.51028, 
128, 6e-06, 0.552133, 0.499765, 0.051834, 0.248677, 0.123579, 0, 0.116818, 0.91868, 0.395247, 0.432512, 0.049597, 0.053047, 3.38567, 
132, 0.002882, 0.428102, 0.356762, 0.070878, 0.175829, 0.069424, 0, 0.046136, 0.751554, 0.339542, 0.433968, 0.053335, 0.05813, 2.36538, 
136, 6e-06, 0.724611, 0.649013, 0.075025, 0.184967, 0.087511, 0, 0.082413, 1.40301, 0.236772, 0.507699, 0.074003, 0.0714, 3.37757, 
140, 6e-06, 0.463443, 0.420794, 0.042079, 0.347339, 0.170747, 0, 0.242696, 1.21031, 0.405636, 0.421857, 0.05468, 0.058566, 3.37976, 
