cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, Overall

76, 5e-06, 0.516296, 0.41008, 0.105753, 0.079417, 0, 0, 0, 0.180212, 0.201655, 0.332339, 0.085141, 0.036212, 0.0667842, 0.0654074, 1.43789, 
80, 5e-06, 0.699264, 0.533485, 0.165354, 0.081316, 0, 0, 0, 0.136746, 0.121111, 0.416017, 0.104631, 0.039118, 0.0885227, 0.0868875, 1.60463, 
84, 0.003659, 0.706495, 0.513108, 0.192627, 0.060901, 0, 0, 0, 0.164838, 0.053882, 0.474693, 0.114673, 0.042872, 0.0906028, 0.0881142, 1.62673, 
88, 1e-05, 0.896387, 0.64534, 0.250577, 0.04766, 0, 0, 0, 0.207322, 0.079265, 0.505709, 0.046869, 0.039285, 0.0927952, 0.0940147, 1.82609, 
92, 0.004054, 0.330032, 0.257907, 0.071654, 0.058109, 0, 0, 0, 0.227462, 0.08835, 0.256421, 0.05804, 0.044579, 0.0445686, 0.0428779, 1.07816, 
96, 6e-06, 0.386249, 0.309361, 0.07645, 0.090408, 0, 0, 0, 0.250229, 0.134318, 0.303019, 0.038003, 0.040651, 0.0575222, 0.0526457, 1.62957, 
100, 0.002854, 0.280037, 0.232061, 0.047562, 0.081632, 0, 0, 0, 0.191108, 0.170472, 0.23732, 0.104354, 0.030474, 0.0464118, 0.0454214, 1.10234, 
104, 6e-06, 0.390784, 0.323396, 0.066465, 0.065238, 0, 0, 0, 0.233427, 0.113196, 0.313411, 0.100726, 0.03444, 0.0623849, 0.0599038, 1.25859, 
108, 0.003678, 0.39726, 0.321623, 0.075174, 0.076497, 0, 0, 0, 0.216498, 0.081697, 0.271608, 0.149823, 0.034228, 0.0586235, 0.0561875, 1.23511, 
112, 7e-06, 0.481033, 0.39128, 0.089282, 0.086873, 0, 0, 0, 0.238675, 0.177895, 0.396523, 0.203742, 0.040267, 0.0767153, 0.0715291, 1.64004, 
116, 0.003656, 0.37489, 0.314494, 0.059934, 0.058512, 0, 0, 0, 0.155901, 0.083423, 0.305584, 0.269419, 0.037604, 0.0646891, 0.0606686, 1.29569, 
120, 5e-06, 0.462733, 0.41902, 0.043282, 0.070721, 0, 0, 0, 0.203129, 0.07422, 0.327775, 0.072079, 0.038229, 0.0673684, 0.0643931, 1.25173, 
124, 0.004092, 0.347814, 0.305079, 0.042271, 0.073053, 0, 0, 0, 0.247183, 0.108931, 0.269859, 0.19312, 0.042722, 0.0556158, 0.0528306, 1.2911, 
128, 5e-06, 0.388139, 0.338766, 0.048934, 0.078157, 0, 0, 0, 0.207977, 0.165284, 0.337661, 0.043431, 0.045397, 0.063798, 0.059239, 1.81468, 
132, 0.002809, 0.350418, 0.294002, 0.055979, 0.06046, 0, 0, 0, 0.190908, 0.091394, 0.277735, 0.030329, 0.038159, 0.0580886, 0.0543506, 1.04498, 
136, 6e-06, 0.427983, 0.38549, 0.04208, 0.073, 0, 0, 0, 0.323137, 0.106711, 0.376772, 0.03655, 0.040087, 0.0739038, 0.0712672, 1.39393, 
140, 6e-06, 0.427612, 0.373456, 0.053722, 0.088395, 0, 0, 0, 0.262391, 0.183788, 0.341314, 0.032327, 0.040573, 0.0705756, 0.0808042, 1.38128, 
144, 4e-06, 0.722259, 0.616366, 0.105471, 0.068812, 0, 0, 0, 0.140931, 0.077525, 0.493509, 0.034399, 0.047075, 0.0977211, 0.0996955, 1.58736, 
148, 6e-06, 0.958892, 0.803101, 0.154785, 0.060462, 0, 0, 0, 0.17268, 0.071719, 0.543092, 0.038052, 0.047848, 0.104984, 0.108416, 1.89701, 
152, 4e-06, 0.688526, 0.554976, 0.13315, 0.078883, 0, 0, 0, 0.134211, 0.104164, 0.356005, 0.06549, 0.051498, 0.0720397, 0.0627837, 1.48383, 
156, 5e-06, 0.524893, 0.42841, 0.096071, 0.075326, 0, 0, 0, 0.11033, 0.107654, 0.327521, 0.044219, 0.059887, 0.0623413, 0.0588683, 1.2549, 
160, 8e-06, 0.278569, 0.250261, 0.027906, 0.052777, 0, 0, 0, 0.139058, 0.083898, 0.203479, 0.135552, 0.037448, 0.0420459, 0.0418436, 1.58516, 
164, 4e-06, 0.358595, 0.322462, 0.03576, 0.078145, 0, 0, 0, 0.154693, 0.107436, 0.264751, 0.093714, 0.041405, 0.0508308, 0.0496835, 1.10388, 
168, 8e-06, 0.440458, 0.369819, 0.070217, 0.071993, 0, 0, 0, 0.14484, 0.117987, 0.297933, 0.106889, 0.045136, 0.0544761, 0.0523589, 1.22852, 
172, 0.006338, 0.443625, 0.390813, 0.052356, 0.087442, 0, 0, 0, 0.239539, 0.193989, 0.2715, 0.024753, 0.034629, 0.0522833, 0.0529113, 1.30603, 
176, 7e-06, 0.418093, 0.378849, 0.038803, 0.084937, 0, 0, 0, 0.238809, 0.175395, 0.33297, 0.034883, 0.042511, 0.0611952, 0.0587163, 1.33097, 
180, 0.003069, 0.578784, 0.468003, 0.11036, 0.085494, 0, 0, 0, 0.177955, 0.191859, 0.396912, 0.045303, 0.046809, 0.0731811, 0.0710628, 1.53154, 
