cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, Overall

4, 0.003368, 0.001266, 0.000531, 0.000384, 0.013221, 0, 0, 0, 0.232745, 0, 0.039814, 0.105018, 0.001794, 0.402882, 
8, 0.000224, 0.098884, 0.062114, 0.036441, 0.195244, 0, 0, 0, 0.422137, 0.393455, 0.071638, 0.254864, 0.003978, 1.45351, 
12, 0.001639, 0.214513, 0.114153, 0.100013, 0.21741, 0, 0, 0, 0.298181, 0.541096, 0.112973, 0.353135, 0.006652, 1.76428, 
16, 0.000215, 0.28998, 0.180479, 0.109167, 0.097375, 0, 0, 0, 0.333889, 0.374107, 0.153938, 0.485022, 0.008394, 1.76724, 
20, 0.000223, 0.444369, 0.251525, 0.192463, 0.092481, 0, 0, 0, 0.446425, 0.36668, 0.159356, 0.557618, 0.009344, 2.1099, 
24, 0.000217, 0.549627, 0.303416, 0.245805, 0.159963, 0, 0, 0, 0.440367, 0.546366, 0.255077, 0.721973, 0.011526, 2.72787, 
28, 0.000226, 0.93866, 0.400448, 0.537878, 0.220902, 0, 0, 0, 0.494702, 0.688504, 0.271957, 0.831416, 0.013422, 3.51471, 
32, 0.001711, 0.994819, 0.471317, 0.523137, 0.280053, 0, 0, 0, 0.668013, 0.782588, 0.33525, 0.908892, 0.016554, 4.10763, 
36, 0.000219, 1.46806, 0.613801, 0.853858, 0.324842, 0, 0, 0, 1.00535, 1.11718, 0.384241, 1.31462, 0.020831, 5.7436, 
40, 0.000219, 1.83051, 0.727386, 1.10275, 0.381887, 0, 0, 0, 0.811861, 1.54313, 0.440568, 1.68336, 0.033193, 6.8489, 
44, 0.000216, 1.68324, 0.84862, 0.834258, 0.259649, 0, 0, 0, 0.492337, 1.37699, 0.5511, 1.43213, 0.025802, 5.95985, 
48, 0.000217, 2.67114, 1.02586, 1.64493, 0.112681, 0, 0, 0, 0.264383, 0.517279, 0.552778, 2.45155, 0.045152, 6.7616, 
52, 0.000218, 2.07955, 1.01178, 1.06744, 0.073238, 0, 0, 0, 0.251994, 0.343321, 0.669565, 1.90607, 0.032882, 5.51269, 
56, 0.001532, 2.15452, 1.08597, 1.06822, 0.077442, 0, 0, 0, 0.269145, 0.26039, 0.727286, 2.04969, 0.037527, 5.74407, 
60, 0.000222, 2.96824, 1.31497, 1.65291, 0.179876, 0, 0, 0, 0.390019, 0.424699, 0.755161, 2.68795, 0.047383, 7.63796, 
64, 0.000216, 2.25509, 1.2124, 1.04236, 0.189089, 0, 0, 0, 0.458342, 0.619059, 0.848343, 2.27455, 0.044156, 6.97927, 
68, 0.000218, 3.36275, 1.49648, 1.86594, 0.217191, 0, 0, 0, 0.416632, 0.52395, 0.86441, 2.86893, 0.05066, 8.52114, 
72, 0.000223, 2.92101, 1.50011, 1.42056, 0.334246, 0, 0, 0, 0.415812, 0.834196, 0.938989, 2.48375, 0.043907, 8.20737, 
76, 0.000219, 3.30913, 1.67344, 1.63533, 0.240907, 0, 0, 0, 0.356638, 0.942614, 0.874963, 2.96804, 0.048325, 8.99506, 
80, 0.000243, 3.34039, 1.81978, 1.52025, 0.07911, 0, 0, 0, 0.25315, 0.537626, 0.928094, 2.78991, 0.047994, 8.23919, 
84, 0.000235, 3.12209, 1.6336, 1.48814, 0.088291, 0, 0, 0, 0.352223, 0.196632, 0.916634, 3.28791, 0.055395, 8.29894, 
88, 0.001658, 2.77354, 1.65043, 1.12275, 0.101058, 0, 0, 0, 0.449505, 0.302742, 0.923678, 3.40642, 0.062927, 8.31643, 
92, 0.000226, 2.61668, 1.66836, 0.947959, 0.191765, 0, 0, 0, 0.645757, 0.468859, 0.949653, 3.03483, 0.058617, 8.29405, 
96, 0.000233, 2.86695, 1.67176, 1.19484, 0.271801, 0, 0, 0, 0.722592, 0.832763, 0.876405, 3.13665, 0.05977, 9.27958, 
100, 0.000227, 2.49321, 1.58262, 0.910234, 0.316279, 0, 0, 0, 0.50861, 1.04212, 0.89443, 3.21572, 0.062135, 8.92154, 
104, 0.000222, 2.50707, 1.5377, 0.969002, 0.245616, 0, 0, 0, 0.512184, 0.896404, 0.83704, 3.44795, 0.063845, 8.91875, 
108, 0.001587, 2.74186, 1.65372, 1.08776, 0.174276, 0, 0, 0, 0.555051, 0.651456, 0.808136, 3.4018, 0.067486, 8.84094, 
112, 0.000223, 2.69517, 1.54611, 1.1487, 0.214759, 0, 0, 0, 0.598199, 0.746172, 0.699466, 3.44006, 0.069493, 8.91751, 
116, 0.000232, 1.77954, 1.04665, 0.732554, 0.168745, 0, 0, 0, 0.302743, 0.682758, 0.545305, 3.4962, 0.070579, 7.51849, 
120, 0.000223, 2.09855, 1.22004, 0.878171, 0.094561, 0, 0, 0, 0.427762, 0.542719, 0.577718, 3.78814, 0.076501, 8.10138, 
124, 0.000228, 2.72488, 1.49157, 1.23298, 0.205472, 0, 0, 0, 0.765899, 0.601358, 0.604284, 3.70799, 0.084053, 9.23292, 
128, 0.002016, 2.54525, 1.41493, 1.12991, 0.320822, 0, 0, 0, 0.538203, 0.912843, 0.659929, 3.80034, 0.080573, 9.62694, 
132, 0.000219, 2.56752, 1.46814, 1.09887, 0.223678, 0, 0, 0, 0.452951, 0.788486, 0.634901, 3.9103, 0.083333, 9.24315, 
136, 0.000221, 3.38711, 1.86818, 1.51857, 0.194288, 0, 0, 0, 0.907722, 0.726772, 0.685608, 4.20252, 0.096923, 10.8268, 
