Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
59, 4, 538, 0, 120, 0.890871, 1575, 912, 0, 46408, 45833, 117645, 27974, 23517, 0.800253, 21670, 2375, 26377, 145, 
60, 4, 467, 0, 0, 0.902321, 1576, 752, 0, 50653, 50264, 110343, 28803, 25990, 0.764652, 24191, 2331, 28726, 149, 
61, 4, 390, 0, 0, 0.897444, 1081, 1315, 0, 48442, 48034, 122330, 30229, 24939, 0.796596, 22639, 2659, 26898, 188, 
62, 4, 479, 0, 120, 0.891145, 1409, 631, 0, 46967, 46542, 114145, 29143, 23906, 0.791, 21795, 2551, 26444, 169, 
63, 4, 433, 0, 0, 0.87773, 1438, 1130, 0, 50834, 50437, 125321, 30780, 26127, 0.791915, 23969, 2644, 28463, 191, 
64, 4, 521, 0, 120, 0.884267, 1730, 1135, 0, 26970, 26349, 38681, 16588, 13509, 0.651641, 12731, 1075, 15742, 229, 
65, 4, 567, 0, 0, 0.891437, 2118, 1244, 0, 31227, 30713, 46703, 17276, 15618, 0.666068, 14786, 1176, 18587, 109, 
66, 4, 535, 0, 120, 0.882842, 2039, 2274, 0, 26703, 26229, 36479, 15136, 13160, 0.63961, 12434, 942, 15989, 91, 
67, 4, 541, 0, 0, 0.88411, 1941, 2163, 0, 31468, 30953, 50350, 19410, 15760, 0.687221, 14651, 1429, 18522, 95, 
68, 4, 514, 0, 120, 0.881601, 2033, 1353, 0, 26385, 25968, 41089, 13456, 13103, 0.681409, 12424, 774, 15794, 46, 
69, 4, 605, 0, 0, 0.870311, 2693, 2635, 0, 31790, 31361, 41625, 14421, 15784, 0.62116, 15178, 662, 18964, 62, 
70, 4, 644, 0, 0, 0.870231, 2433, 3402, 0, 38058, 37594, 54805, 16639, 18889, 0.655587, 18102, 924, 22476, 67, 
71, 4, 554, 0, 120, 0.87292, 1587, 2291, 0, 35119, 34596, 53681, 14760, 17451, 0.675119, 16742, 916, 20298, 42, 
72, 4, 411, 0, 0, 0.882578, 1233, 1779, 0, 39490, 39196, 58410, 13752, 20200, 0.65437, 19676, 664, 22495, 65, 
73, 4, 432, 0, 120, 0.893627, 1383, 998, 0, 36959, 36591, 63964, 13252, 18779, 0.706986, 18092, 783, 21001, 51, 
74, 4, 505, 0, 0, 0.890278, 1545, 1040, 0, 41056, 40531, 66843, 15801, 20937, 0.687358, 20130, 922, 23262, 86, 
75, 4, 496, 0, 120, 0.894211, 1651, 1194, 0, 34773, 34283, 56485, 13044, 17410, 0.692011, 16825, 702, 19955, 63, 
76, 4, 518, 0, 0, 0.884182, 1689, 1394, 0, 39107, 38580, 65727, 16017, 19844, 0.698282, 19072, 946, 22319, 43, 
77, 4, 552, 0, 0, 0.88056, 1644, 1013, 0, 43583, 43041, 71940, 16883, 22183, 0.69183, 21425, 937, 24979, 54, 
78, 4, 510, 0, 0, 0.880019, 1671, 793, 0, 48242, 47802, 81423, 20041, 24854, 0.694916, 23973, 1060, 27521, 54, 
79, 4, 492, 0, 0, 0.883937, 1479, 1059, 0, 52868, 52426, 90062, 20863, 27396, 0.695955, 26513, 1062, 30043, 69, 
80, 4, 486, 0, 0, 0.891299, 1456, 1782, 0, 61052, 60593, 108147, 25703, 32009, 0.7044, 30690, 1465, 34417, 72, 
81, 4, 382, 0, 0, 0.877517, 1341, 1986, 0, 61056, 60672, 109819, 26089, 32127, 0.707569, 30878, 1568, 34297, 62, 
82, 1, 121, 0, 0, 0.878317, 388, 1404, 0, 37684, 37562, 77064, 16382, 20300, 0.737543, 19282, 996, 20812, 51, 
