cameras number, updateSteinerGrid, shrinkManifold, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, Save manifold, Overall

140, 0.001075, 42.454, 2.14698, 0.733225, 0, 0.678745, 2.57059, 2.73308, 4.97655, 12.4635, 0.334887, 3.49133, 76.9579, 
144, 0.00239, 38.0151, 0.513171, 0.333522, 0, 0.165186, 1.20389, 1.96812, 4.16611, 12.5379, 0.42925, 3.8384, 66.3408, 
148, 0.004196, 39.2109, 0.473247, 0.157834, 0, 0.119444, 1.12288, 0.512031, 5.08835, 15.2203, 1.25376, 4.87291, 71.6658, 
152, 0.000377, 34.2717, 0.499305, 0.109442, 0, 0.046326, 0.935253, 0.951238, 4.29031, 12.203, 0.321584, 3.6374, 60.451, 
156, 0.000225, 37.4954, 0.428137, 0.13662, 0, 0.04098, 0.711892, 1.39187, 4.5029, 12.0333, 0.352447, 3.63687, 64.0428, 
160, 0.00022, 39.2689, 0.403872, 0.113397, 0, 0.041869, 0.759574, 0.855934, 4.64817, 12.0767, 0.379767, 3.64596, 65.4972, 
164, 0.000268, 39.5398, 0.439749, 0.144573, 0, 0.077639, 0.964348, 0.834539, 5.14043, 12.5027, 0.391405, 3.84343, 67.2915, 
168, 0.000241, 40.4025, 0.475011, 0.055649, 0, 0.030433, 0.778395, 1.0684, 5.10446, 12.5698, 0.392248, 3.78658, 68.162, 
172, 0.000691, 41.545, 0.718919, 0.297324, 0, 0.050964, 1.3838, 1.52537, 5.35507, 12.7802, 0.408763, 3.93109, 71.643, 
176, 0.1345, 42.7339, 0.786237, 0.578009, 0, 0.331761, 1.96043, 1.63854, 5.66463, 13.2796, 0.411386, 4.05177, 75.4594, 
180, 0.000236, 44.0113, 0.81851, 0.790633, 0, 0.198331, 1.38623, 1.61582, 5.6629, 13.4224, 0.428761, 4.12477, 76.4459, 
