cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, addedPoints, movedPoints, Overall

4, 0.00491, 0.017702, 0.010811, 0.006462, 0.040697, 0, 0, 0, 0.147086, 0, 0.054269, 0.016602, 0.015971, 0.00652978, 0.00558507, 1.63, 0, 0.300396, 
8, 4e-06, 0.099102, 0.085219, 0.01339, 0.077774, 0, 0, 0, 0.201931, 0.177351, 0.102466, 0.015389, 0.015104, 0.0233922, 0.0218687, 1.215, 0, 0.6926, 
12, 5e-06, 0.217996, 0.192165, 0.02466, 0.120175, 0, 0, 0, 0.205339, 0.145675, 0.155171, 0.020184, 0.017712, 0.0365334, 0.050441, 1.3275, 0, 0.899281, 
16, 0.001206, 0.214588, 0.194492, 0.019716, 0.046711, 0, 0, 0, 0.170756, 0.101127, 0.273692, 0.019457, 0.016724, 0.0527533, 0.0628129, 1.1625, 0, 0.850142, 
20, 6e-06, 0.313455, 0.289735, 0.023328, 0.039619, 0, 0, 0, 0.186013, 0.071586, 0.271731, 0.017627, 0.017485, 0.0637871, 0.0638032, 1.13, 0, 0.921387, 
24, 0.00134, 0.370589, 0.304052, 0.066067, 0.060604, 0, 0, 0, 0.204747, 0.096129, 0.294754, 0.020925, 0.021035, 0.0639999, 0.0675398, 1.33, 0, 1.07307, 
28, 9.5e-05, 0.453197, 0.388584, 0.064206, 0.075664, 0, 0, 0, 0.216602, 0.142443, 0.449213, 0.023065, 0.023118, 0.104788, 0.0853493, 1.41, 0, 1.39874, 
32, 0.00572, 0.360275, 0.29187, 0.067929, 0.082738, 0, 0, 0, 0.239924, 0.119692, 0.303703, 0.034261, 0.025587, 0.0691395, 0.0731148, 1.4775, 0, 1.29243, 
36, 7e-06, 0.577135, 0.473708, 0.103023, 0.108458, 0, 0, 0, 0.330902, 0.184802, 0.390648, 0.035676, 0.026503, 0.0977615, 0.100966, 1.34, 0, 1.66299, 
40, 4e-06, 0.578233, 0.486064, 0.091706, 0.133718, 0, 0, 0, 0.276043, 0.210937, 0.405421, 0.034875, 0.029558, 0.0924151, 0.0972761, 1.4425, 0, 1.67196, 
44, 0.001349, 0.484399, 0.402313, 0.081637, 0.09366, 0, 0, 0, 0.328239, 0.180846, 0.406583, 0.040301, 0.032875, 0.0916402, 0.0953305, 1.5925, 0, 1.57136, 
48, 0.005935, 0.600515, 0.495702, 0.10433, 0.062115, 0, 0, 0, 0.127087, 0.079788, 0.4824, 0.025117, 0.028418, 0.107262, 0.113092, 1.46, 0, 1.41629, 
52, 5e-06, 0.669075, 0.608043, 0.060586, 0.05781, 0, 0, 0, 0.138479, 0.053207, 0.532511, 0.027563, 0.031855, 0.116974, 0.12144, 1.255, 0, 1.51529, 
