cameras number, updateSteinerGrid, shrinkManifold, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, Save manifold, Overall

140, 0.002999, 5.47121, 0.4289, 0.88157, 0, 0.291722, 1.38432, 1.79766, 1.60154, 5.96498, 0.271409, 2.604, 22.6561, 
144, 0.004454, 7.45592, 0.223835, 0.073693, 0, 0.026243, 0.917101, 1.74276, 1.44786, 6.7098, 0.138748, 2.87529, 23.3593, 
148, 0.001768, 8.30386, 0.11609, 0.103065, 0, 0.011848, 0.408714, 0.947703, 1.4125, 7.29813, 0.211478, 2.96416, 23.4243, 
152, 0.000221, 6.81779, 0.24494, 0.10969, 0, 0.038216, 0.829064, 0.631194, 1.66295, 6.77608, 0.118713, 2.86309, 21.9354, 
156, 0.000217, 8.63169, 0.31448, 0.067694, 0, 0.022682, 0.45568, 1.23449, 2.03532, 7.16104, 0.149947, 2.84083, 24.5991, 
160, 0.000216, 9.13641, 0.212591, 0.044062, 0, 0.014625, 0.652162, 1.67397, 2.30356, 8.71484, 0.247541, 4.56083, 29.6384, 
164, 0.004734, 10.3325, 0.237921, 0.144857, 0, 0.076062, 1.12945, 1.0239, 2.0211, 7.44172, 0.258761, 3.36576, 27.8322, 
168, 0.003538, 13.2047, 0.427585, 0.026577, 0, 0.013824, 1.13077, 1.10854, 2.20572, 7.21861, 0.368176, 3.7093, 31.2243, 
172, 0.002373, 10.4147, 0.63218, 0.27108, 0, 0.041185, 1.71891, 1.77155, 3.29405, 8.31512, 0.16614, 3.14933, 31.5759, 
176, 0.01906, 11.7457, 0.388076, 0.472093, 0, 0.282291, 2.33491, 2.2406, 1.73796, 7.99645, 0.29868, 3.95936, 33.5502, 
180, 0.000232, 11.2724, 0.793745, 0.546192, 0, 0.267954, 1.43638, 1.95598, 2.7215, 9.14137, 0.205538, 4.14896, 34.9642, 
