cameras number, updateSteinerGrid, rayRemoving, shrinkManifold, shrinkSingle, shrinkSeveral, Remove vertices, Remove points, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, isRegular, singleTest, addedPoints, movedPoints, Overall

4, 0.00142503, 0, 0.000685306, 0.000477798, 0.000172946, 0, 0, 0.00668941, 0, 0, 0, 0.0304605, 0, 0.00794283, 0.00653366, 0.00117567, 0.00113481, 0.000857264, 0.00507322, 0.00321258, 1.59, 0, 0.057593, 
8, 3.3433e-05, 0, 0.0158517, 0.0129983, 0.00280929, 0, 0, 0.0149803, 0, 0, 0, 0.0377284, 0.0342966, 0.018688, 0.0123417, 0.00208536, 0.00357703, 0.00344563, 0.0119618, 0.0144361, 1.1725, 0, 0.138027, 
12, 3.4742e-05, 0, 0.0374633, 0.028608, 0.00881785, 0, 0, 0.0143721, 0, 0, 0, 0.0401312, 0.0268363, 0.0285802, 0.0153262, 0.00225104, 0.00553158, 0.00603856, 0.0192296, 0.0273628, 1.2775, 0, 0.167047, 
16, 0.000282097, 0, 0.050841, 0.0455999, 0.00519906, 0, 0, 0.0100375, 0, 0, 0, 0.0420351, 0.0282909, 0.0358283, 0.0219339, 0.00376495, 0.00792307, 0.0083304, 0.0217066, 0.0406901, 1.2025, 0, 0.195152, 
20, 3.4232e-05, 0, 0.0681069, 0.0585208, 0.0095494, 0, 0, 0.00980607, 0, 0, 0, 0.0557492, 0.0201357, 0.044896, 0.0261644, 0.0083683, 0.0100733, 0.0104826, 0.0286, 0.0536201, 1.16, 0, 0.248601, 
24, 0.000304706, 0, 0.0921046, 0.0752126, 0.0168386, 0, 0, 0.0193235, 0, 0, 0, 0.0561178, 0.0417991, 0.0551954, 0.0425925, 0.00544855, 0.0124574, 0.0129038, 0.0469797, 0.0663893, 1.38, 0, 0.315272, 
28, 3.3842e-05, 0, 0.134164, 0.103119, 0.0309939, 0, 0, 0.013836, 0, 0, 0, 0.0471762, 0.0460758, 0.064967, 0.0388496, 0.00608395, 0.0148807, 0.0158654, 0.0556948, 0.0867872, 1.3275, 0, 0.353556, 
32, 0.000825671, 0, 0.145623, 0.110259, 0.0352805, 0, 0, 0.0150763, 0, 0, 0, 0.0654096, 0.0431508, 0.0672405, 0.0470268, 0.00903145, 0.0158976, 0.0167293, 0.0652256, 0.0937112, 1.3225, 0, 0.395863, 
36, 3.7754e-05, 0, 0.159504, 0.115493, 0.0439633, 0, 0, 0.0158418, 0, 0, 0, 0.0677568, 0.0356944, 0.0825213, 0.0456596, 0.00781992, 0.0181936, 0.0193366, 0.0711993, 0.102076, 1.2475, 0, 0.417296, 
40, 3.7742e-05, 0, 0.11597, 0.0929822, 0.0229407, 0, 0, 0.0250009, 0, 0, 0, 0.0707228, 0.0505174, 0.0680202, 0.0367193, 0.00592253, 0.0152018, 0.015591, 0.0476571, 0.0814266, 1.6, 0, 0.399704, 
44, 0.000335164, 0, 0.164938, 0.121548, 0.0433407, 0, 0, 0.0189354, 0, 0, 0, 0.0396445, 0.040075, 0.0754067, 0.0438854, 0.00703437, 0.017598, 0.0186329, 0.0701209, 0.103609, 1.5175, 0, 0.392679, 
48, 0.00102184, 0, 0.193161, 0.145717, 0.0473946, 0, 0, 0.0148058, 0, 0, 0, 0.0235977, 0.0274462, 0.0914262, 0.0475816, 0.00790743, 0.0208047, 0.0218071, 0.0759052, 0.126666, 1.325, 0, 0.409112, 
52, 3.3898e-05, 0, 0.207664, 0.157182, 0.0504128, 0, 0, 0.0124805, 0, 0, 0, 0.0292518, 0.0117485, 0.0907357, 0.0523461, 0.0150846, 0.0211978, 0.022933, 0.0823221, 0.133685, 1.08, 0, 0.421297, 
56, 0.00061942, 0, 0.303023, 0.238192, 0.0647559, 0, 0, 0.00898575, 0, 0, 0, 0.0404991, 0.0179027, 0.132619, 0.0766599, 0.016034, 0.0308371, 0.0339893, 0.112708, 0.196456, 1.3025, 0, 0.600797, 
60, 3.479e-05, 0, 0.247412, 0.194204, 0.0531553, 0, 0, 0.0198255, 0, 0, 0, 0.0443546, 0.0361086, 0.127792, 0.0722486, 0.0125812, 0.0284499, 0.030462, 0.100044, 0.169428, 1.5175, 0, 0.597485, 
64, 3.4044e-05, 0, 0.286125, 0.220904, 0.0651646, 0, 0, 0.0110505, 0, 0, 0, 0.0447261, 0.0321233, 0.140519, 0.0738248, 0.0128768, 0.0317496, 0.0351605, 0.110792, 0.187991, 1.1575, 0, 0.603406, 
68, 0.00058137, 0, 0.16225, 0.121633, 0.0405714, 0, 0, 0.0195947, 0, 0, 0, 0.0343152, 0.0372798, 0.0835183, 0.0496462, 0.00714937, 0.0189694, 0.019856, 0.0716289, 0.100789, 1.125, 0, 0.396304, 
72, 3.4402e-05, 0, 0.162424, 0.130167, 0.0321873, 0, 0, 0.0147961, 0, 0, 0, 0.0457919, 0.0419373, 0.0811515, 0.0496287, 0.00725882, 0.0188977, 0.0202151, 0.0649087, 0.103907, 1.1475, 0, 0.405039, 
76, 3.2829e-05, 0, 0.224726, 0.179531, 0.0451437, 0, 0, 0.0167712, 0, 0, 0, 0.0336756, 0.0272713, 0.0957306, 0.0556843, 0.0151569, 0.0212719, 0.0223905, 0.0803708, 0.154139, 1.2725, 0, 0.471243, 
80, 0.000582919, 0, 0.23425, 0.18981, 0.0443863, 0, 0, 0.00966084, 0, 0, 0, 0.029322, 0.00978854, 0.0929104, 0.059221, 0.0085906, 0.0207282, 0.0226093, 0.0828029, 0.155084, 1.28, 0, 0.491372, 
84, 3.4274e-05, 0, 0.241655, 0.198302, 0.0432976, 0, 0, 0.0138612, 0, 0, 0, 0.0361522, 0.0187958, 0.116116, 0.0630841, 0.00929078, 0.02357, 0.0245358, 0.084726, 0.170664, 1.18, 0, 0.501052, 
88, 0.000584757, 0, 0.249799, 0.205515, 0.0442248, 0, 0, 0.0149601, 0, 0, 0, 0.0423906, 0.0252058, 0.108892, 0.0653432, 0.00963152, 0.0228634, 0.0249034, 0.0874076, 0.169972, 1.155, 0, 0.518843, 
92, 3.3726e-05, 0, 0.203077, 0.172292, 0.0307196, 0, 0, 0.0126118, 0, 0, 0, 0.0533846, 0.0245943, 0.0894849, 0.0616956, 0.0106815, 0.0185885, 0.0199312, 0.0737957, 0.143164, 1.5625, 0, 0.457982, 
