cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, Overall

4, 0.004856, 0.017466, 0.010762, 0.006283, 0.033085, 0, 0, 0, 0.144689, 0, 0.051877, 0.014645, 0.015563, 0.00621715, 0.00535792, 0.284842, 
8, 4e-06, 0.074478, 0.061537, 0.012537, 0.073808, 0, 0, 0, 0.196124, 0.152079, 0.090139, 0.01889, 0.01556, 0.0173826, 0.0184052, 0.625348, 
12, 6e-06, 0.184374, 0.161821, 0.022129, 0.056912, 0, 0, 0, 0.177926, 0.122014, 0.161769, 0.022378, 0.017569, 0.039128, 0.0410378, 0.748058, 
16, 0.001193, 0.221599, 0.199587, 0.021591, 0.046063, 0, 0, 0, 0.160219, 0.079346, 0.206676, 0.018422, 0.016676, 0.0468916, 0.0493905, 0.755147, 
20, 4e-06, 0.319488, 0.294595, 0.02449, 0.064874, 0, 0, 0, 0.250467, 0.078666, 0.260192, 0.017725, 0.017429, 0.059608, 0.0635581, 1.0126, 
24, 0.001391, 0.371958, 0.302699, 0.068816, 0.063036, 0, 0, 0, 0.185754, 0.090114, 0.28309, 0.021085, 0.021025, 0.0614242, 0.0659759, 1.04006, 
28, 9.1e-05, 0.49108, 0.428378, 0.062297, 0.071004, 0, 0, 0, 0.234355, 0.134104, 0.392118, 0.023635, 0.023833, 0.0866778, 0.0906415, 1.3762, 
32, 0.004549, 0.41402, 0.348275, 0.0653, 0.082916, 0, 0, 0, 0.231543, 0.133585, 0.29112, 0.033983, 0.025578, 0.0744922, 0.0868854, 1.35234, 
36, 6e-06, 0.578481, 0.465915, 0.112174, 0.11495, 0, 0, 0, 0.299281, 0.169282, 0.409892, 0.04114, 0.027328, 0.094674, 0.109679, 1.64987, 
40, 5e-06, 0.602776, 0.517203, 0.08513, 0.108088, 0, 0, 0, 0.323395, 0.222997, 0.401048, 0.034961, 0.029725, 0.0994343, 0.0962319, 1.72597, 
44, 0.00134, 0.486385, 0.403671, 0.082258, 0.085702, 0, 0, 0, 0.239315, 0.181359, 0.459459, 0.044189, 0.031049, 0.105101, 0.105392, 1.53174, 
48, 0.006028, 0.590442, 0.486216, 0.103791, 0.160937, 0, 0, 0, 0.228024, 0.099891, 0.470497, 0.024338, 0.027771, 0.102062, 0.110862, 1.62117, 
52, 5e-06, 0.650311, 0.590146, 0.059719, 0.053718, 0, 0, 0, 0.135741, 0.060005, 0.580836, 0.027646, 0.030425, 0.129954, 0.125776, 1.54362, 
56, 5e-06, 0.89323, 0.6631, 0.229725, 0.054193, 0, 0, 0, 0.126828, 0.066397, 0.625913, 0.026792, 0.042637, 0.124672, 0.13525, 1.84167, 
60, 0.003462, 0.561081, 0.430072, 0.130556, 0.097958, 0, 0, 0, 0.208343, 0.130492, 0.374543, 0.073933, 0.040163, 0.089411, 0.0828492, 1.49841, 
64, 7e-06, 0.423041, 0.372494, 0.050134, 0.057183, 0, 0, 0, 0.162729, 0.088435, 0.338513, 0.074219, 0.042502, 0.0695979, 0.0709057, 1.46586, 
68, 0.003961, 0.226597, 0.20336, 0.022836, 0.0666, 0, 0, 0, 0.167909, 0.11283, 0.262685, 0.080451, 0.075301, 0.0455725, 0.0509065, 1.00669, 
72, 6e-06, 0.386409, 0.315477, 0.070544, 0.072414, 0, 0, 0, 0.196279, 0.138605, 0.278138, 0.062958, 0.035868, 0.0624134, 0.0631628, 1.17639, 
76, 8e-06, 0.541277, 0.412055, 0.128777, 0.092962, 0, 0, 0, 0.162927, 0.181287, 0.353296, 0.083548, 0.047367, 0.0740741, 0.0783668, 1.47147, 
80, 7e-06, 0.772699, 0.606892, 0.164204, 0.07365, 0, 0, 0, 0.187969, 0.121226, 0.454385, 0.104029, 0.037093, 0.106705, 0.0976884, 1.76035, 
84, 0.004134, 0.710132, 0.530612, 0.179053, 0.05633, 0, 0, 0, 0.156974, 0.061147, 0.527743, 0.114151, 0.040663, 0.113525, 0.103656, 1.67632, 
88, 8e-06, 0.879874, 0.623565, 0.255877, 0.048001, 0, 0, 0, 0.174856, 0.061277, 0.516787, 0.045632, 0.039737, 0.0990354, 0.101862, 1.76971, 
92, 0.004362, 0.311245, 0.239931, 0.070877, 0.069334, 0, 0, 0, 0.243478, 0.136113, 0.291045, 0.111351, 0.050561, 0.05862, 0.051981, 1.23727, 
96, 1.2e-05, 0.363586, 0.283753, 0.079345, 0.074121, 0, 0, 0, 0.270812, 0.129991, 0.327144, 0.040667, 0.039549, 0.0665731, 0.0687071, 1.62046, 
100, 0.003059, 0.28298, 0.237956, 0.04449, 0.081025, 0, 0, 0, 0.190993, 0.179128, 0.308217, 0.147693, 0.043333, 0.0644509, 0.0779013, 1.24142, 
