cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, addedPoints, movedPoints, Overall

4, 0.005221, 0.061217, 0.036751, 0.023553, 0.332758, 0, 0, 0, 0.948722, 0, 0.348255, 0.060666, 0.058317, 0.0371367, 0.0331941, 6.5225, 0, 1.84019, 
8, 7e-06, 0.540979, 0.494062, 0.046088, 0.440304, 0, 0, 0, 1.13186, 0.816741, 0.636063, 0.115366, 0.056781, 0.0998363, 0.107068, 4.8575, 0, 3.75194, 
12, 6e-06, 1.03605, 0.982352, 0.052777, 0.384899, 0, 0, 0, 0.967837, 0.608872, 1.10145, 0.125067, 0.071763, 0.184396, 0.181363, 5.3125, 0, 4.31563, 
16, 0.00121, 1.82983, 1.59098, 0.237951, 0.407015, 0, 0, 0, 0.903673, 0.457417, 1.56524, 0.149499, 0.085196, 0.245571, 0.252032, 4.6475, 0, 5.4151, 
20, 6e-06, 2.16397, 2.06031, 0.102868, 0.306842, 0, 0, 0, 1.03467, 0.391033, 2.14938, 0.091132, 0.082904, 0.315513, 0.313602, 4.525, 0, 6.23449, 
24, 0.001066, 2.87935, 2.35868, 0.519907, 0.372047, 0, 0, 0, 0.971255, 0.521592, 2.41615, 0.106611, 0.107473, 0.342885, 0.339571, 5.32, 0, 7.38316, 
28, 0.0006, 3.54518, 3.27106, 0.27344, 0.447712, 0, 0, 0, 1.07588, 0.572374, 3.09091, 0.119974, 0.111826, 0.423637, 0.419722, 5.64, 0, 9.01732, 
32, 0.003968, 2.15818, 2.01394, 0.143391, 0.458363, 0, 0, 0, 1.31467, 0.631461, 2.23211, 0.133207, 0.125014, 0.333006, 0.331542, 5.9175, 0, 7.56393, 
36, 5e-06, 3.13982, 2.99402, 0.145131, 0.543896, 0, 0, 0, 1.53548, 0.768324, 2.99216, 0.116267, 0.116289, 0.429698, 0.431134, 5.3525, 0, 9.23001, 
40, 6e-06, 4.16183, 3.43546, 0.725596, 0.628541, 0, 0, 0, 1.52306, 0.990357, 3.4227, 0.137143, 0.178378, 0.468383, 0.473232, 5.77, 0, 11.058, 
44, 0.001349, 2.96218, 2.87119, 0.089627, 0.56619, 0, 0, 0, 1.23342, 0.8593, 3.59462, 0.128509, 0.14729, 0.473984, 0.47282, 6.375, 0, 9.51251, 
48, 0.005384, 3.69286, 3.58123, 0.110812, 0.420888, 0, 0, 0, 0.816577, 0.623371, 4.41522, 0.145099, 0.15149, 0.570085, 0.56734, 5.8325, 0, 10.2881, 
52, 9e-06, 4.40376, 4.15818, 0.244827, 0.368519, 0, 0, 0, 1.0398, 0.466329, 5.3083, 0.155695, 0.16001, 0.687865, 0.687714, 5.0275, 0, 11.9146, 
56, 6e-06, 5.41479, 4.95103, 0.46306, 0.33155, 0, 0, 0, 0.975309, 0.826097, 6.23112, 0.160094, 0.165808, 0.850733, 0.775099, 4.36, 0, 14.1118, 
60, 0.006646, 2.85013, 2.63699, 0.212273, 0.517365, 0, 0, 0, 1.38617, 0.889469, 3.29256, 0.187418, 0.191548, 0.469874, 0.459719, 6.14, 0, 9.34198, 
64, 5e-06, 2.90318, 2.71764, 0.184837, 0.43368, 0, 0, 0, 1.28543, 0.629121, 2.93605, 0.205336, 0.195991, 0.401395, 0.396623, 4.74, 0, 9.54814, 
68, 0.002965, 2.07878, 1.97608, 0.102074, 0.45773, 0, 0, 0, 1.29524, 0.969051, 1.91401, 0.16802, 0.156399, 0.273351, 0.276094, 4.66, 0, 7.06121, 
72, 1.1e-05, 1.95102, 1.84774, 0.102554, 0.495262, 0, 0, 0, 1.25024, 0.92666, 2.26645, 0.169808, 0.159264, 0.323466, 0.320107, 4.17, 0, 7.24316, 
76, 6e-06, 3.43954, 2.96249, 0.476288, 0.624483, 0, 0, 0, 1.16053, 1.10218, 3.00524, 0.181464, 0.166026, 0.392701, 0.389708, 5.7, 0, 9.70345, 
80, 6e-06, 4.44097, 3.53213, 0.908106, 0.469721, 0, 0, 0, 0.75976, 0.69793, 3.96365, 0.193982, 0.180594, 0.497074, 0.481387, 5.19, 0, 10.7249, 
84, 0.003705, 5.4933, 4.43311, 1.05939, 0.29251, 0, 0, 0, 0.792464, 0.325152, 4.57915, 0.170185, 0.187332, 0.549068, 0.540224, 5.11, 0, 11.8551, 
88, 1.3e-05, 4.84982, 4.32103, 0.527934, 0.303417, 0, 0, 0, 0.932521, 0.352298, 4.90425, 0.162399, 0.198826, 0.5652, 0.548621, 4.75, 0, 11.728, 
92, 0.003123, 2.3255, 2.14398, 0.180614, 0.440793, 0, 0, 0, 1.20172, 0.531855, 2.13834, 0.271543, 0.230744, 0.29208, 0.291052, 5.99, 0, 7.15772, 
96, 5e-06, 2.42337, 2.0482, 0.37435, 0.466576, 0, 0, 0, 1.2444, 0.813797, 2.65145, 0.1579, 0.212292, 0.358646, 0.350478, 6.03, 0, 9.37656, 
100, 0.0034, 2.07254, 1.94264, 0.129216, 0.466694, 0, 0, 0, 0.947414, 0.846286, 2.03365, 0.112369, 0.153132, 0.299146, 0.303519, 5.12, 0, 6.65216, 
104, 6e-06, 2.31475, 2.1424, 0.171569, 0.387236, 0, 0, 0, 1.05366, 0.590063, 2.65875, 0.132424, 0.16954, 0.367541, 0.359267, 5.72, 0, 7.33126, 
108, 0.002741, 2.49071, 2.39455, 0.095187, 0.379637, 0, 0, 0, 1.00421, 0.473473, 2.52813, 0.106798, 0.144637, 0.351839, 0.351679, 5.7025, 0, 7.14389, 
112, 6e-06, 2.98538, 2.89889, 0.085785, 0.516949, 0, 0, 0, 1.17775, 0.589298, 3.35861, 0.211602, 0.181268, 0.453827, 0.43553, 6.5675, 0, 9.03296, 
116, 0.003678, 2.44295, 2.33086, 0.11126, 0.370474, 0, 0, 0, 0.853836, 0.45831, 2.68894, 0.121868, 0.168465, 0.386672, 0.372958, 5.95, 0, 7.13051, 
120, 5e-06, 3.45231, 3.3699, 0.081553, 0.359252, 0, 0, 0, 0.846728, 0.361772, 2.9088, 0.182701, 0.240798, 0.378235, 0.372441, 5.55, 0, 8.36859, 
124, 0.005028, 2.16553, 2.09821, 0.066491, 0.468665, 0, 0, 0, 1.46228, 0.608067, 2.35753, 0.135951, 0.190052, 0.31426, 0.309299, 6.425, 0, 7.40881, 
128, 4e-06, 2.77781, 2.68493, 0.091922, 0.493529, 0, 0, 0, 1.17553, 0.991229, 2.93088, 0.176441, 0.287982, 0.365811, 0.357039, 6.25, 0, 10.8188, 
132, 0.003022, 2.76628, 2.4819, 0.282878, 0.421599, 0, 0, 0, 1.0259, 0.523478, 2.51539, 0.137623, 0.216354, 0.341292, 0.336707, 5.9775, 0, 7.66125, 
136, 1e-05, 3.27209, 3.10258, 0.168318, 0.450192, 0, 0, 0, 1.65653, 0.626184, 3.23329, 0.166034, 0.207908, 0.435214, 0.422337, 5.4225, 0, 9.63763, 
140, 6e-06, 2.69496, 2.56277, 0.131339, 0.582419, 0, 0, 0, 1.41309, 1.02983, 3.05543, 0.162102, 0.197892, 0.408012, 0.401498, 6.53, 0, 9.15323, 
144, 9e-06, 5.57901, 5.26467, 0.313514, 0.423013, 0, 0, 0, 0.916938, 0.422382, 4.90272, 0.168009, 0.322483, 0.618181, 0.601377, 5.3775, 0, 12.745, 
148, 5e-06, 7.46211, 7.15254, 0.308441, 0.359277, 0, 0, 0, 1.06793, 0.472705, 5.96874, 0.179628, 0.249046, 0.732197, 0.758068, 4.6925, 0, 15.771, 
152, 5e-06, 5.50835, 5.0983, 0.409311, 0.471892, 0, 0, 0, 0.981094, 0.790484, 2.92083, 0.187789, 0.281069, 0.405478, 0.411409, 4.9025, 0, 11.1671, 
156, 5e-06, 4.29002, 4.12282, 0.166438, 0.488522, 0, 0, 0, 0.862377, 0.858606, 2.71826, 0.278204, 0.286233, 0.392037, 0.402825, 5.0875, 0, 9.81091, 
160, 5e-06, 2.02018, 1.92253, 0.097035, 0.420922, 0, 0, 0, 0.968479, 0.656511, 1.83715, 0.176597, 0.173469, 0.277964, 0.27994, 3.845, 0, 8.32461, 
164, 5e-06, 3.08846, 2.96644, 0.121401, 0.437994, 0, 0, 0, 1.11412, 0.654927, 2.36225, 0.266344, 0.206863, 0.347855, 0.347245, 4.69, 0, 8.14613, 
168, 6e-06, 4.25821, 3.80539, 0.452096, 0.497058, 0, 0, 0, 1.10655, 0.747318, 2.68367, 0.154001, 0.195507, 0.377298, 0.369519, 4.705, 0, 9.65883, 
172, 0.142177, 3.99763, 3.56851, 0.428387, 0.663771, 0, 0, 0, 1.50081, 1.30161, 2.36969, 0.116539, 0.186623, 0.351384, 0.35565, 4.325, 0, 10.2967, 
176, 5e-06, 4.52329, 4.02127, 0.501258, 0.681788, 0, 0, 0, 1.78856, 1.1533, 3.03795, 0.146153, 0.208176, 0.418505, 0.420091, 5.515, 0, 11.5558, 
180, 0.004485, 4.81448, 4.41169, 0.402005, 0.5992, 0, 0, 0, 1.04463, 0.999862, 3.76266, 0.167242, 0.226225, 0.498089, 0.495292, 5.19, 0, 11.6356, 
