cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, Overall

4, 0.005078, 0.01848, 0.011448, 0.006596, 0.042, 0, 0, 0, 0.245649, 0, 0.057494, 0.053556, 0.020025, 0.00823578, 0.00584521, 0.453487, 
8, 5e-06, 0.099159, 0.081596, 0.016485, 0.073459, 0, 0, 0, 0.352849, 0.401455, 0.246519, 0.031587, 0.01635, 0.0432342, 0.0505294, 1.25583, 
12, 5e-06, 0.185662, 0.160467, 0.024726, 0.086598, 0, 0, 0, 0.187373, 0.138489, 0.161664, 0.018349, 0.016582, 0.0469275, 0.0424163, 0.799144, 
16, 0.001499, 0.244081, 0.223993, 0.019679, 0.044101, 0, 0, 0, 0.164777, 0.0746, 0.238733, 0.01811, 0.016441, 0.0762559, 0.0687439, 0.806818, 
20, 4e-06, 0.421997, 0.381657, 0.038602, 0.047166, 0, 0, 0, 0.255479, 0.066874, 0.305408, 0.017957, 0.01757, 0.104027, 0.104942, 1.13548, 
24, 0.001187, 0.409326, 0.341877, 0.066806, 0.060503, 0, 0, 0, 0.196231, 0.127024, 0.348313, 0.021095, 0.020958, 0.115931, 0.104113, 1.18751, 
28, 9.7e-05, 0.547746, 0.486036, 0.061303, 0.071015, 0, 0, 0, 0.21094, 0.126067, 0.519582, 0.022749, 0.026839, 0.182053, 0.1515, 1.53365, 
32, 0.004298, 0.461984, 0.383488, 0.078048, 0.105341, 0, 0, 0, 0.264636, 0.156955, 0.382154, 0.034419, 0.026712, 0.138033, 0.125179, 1.57436, 
36, 7e-06, 0.661824, 0.555726, 0.105688, 0.096634, 0, 0, 0, 0.459174, 0.226223, 0.510896, 0.036844, 0.026959, 0.191623, 0.176768, 2.02562, 
40, 6e-06, 0.661912, 0.569878, 0.091599, 0.113217, 0, 0, 0, 0.336854, 0.205028, 0.587949, 0.037951, 0.034969, 0.211315, 0.207555, 1.98938, 
44, 0.001309, 0.600853, 0.519184, 0.081205, 0.112373, 0, 0, 0, 0.20313, 0.173189, 0.526418, 0.040907, 0.032024, 0.213222, 0.194914, 1.69661, 
