Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 790, 0, 100, 0.855577, 3232, 0, 0, 1151, 571, 0, 1017, 0, -nan, 0, 0, 1130, 20, 
1, 10, 498, 0, 25, 0.874616, 2701, 1146, 0, 2839, 2373, 2617, 3523, 1151, 0.560183, 1058, 93, 2193, 76, 
2, 10, 460, 0, 25, 0.88148, 2249, 1196, 0, 4394, 3949, 5134, 5470, 2270, 0.55785, 2104, 166, 3096, 74, 
3, 10, 381, 0, 0, 0.879945, 1962, 1237, 0, 5703, 5334, 8910, 7307, 3170, 0.64422, 2941, 230, 3875, 150, 
4, 10, 470, 0, 0, 0.892508, 2303, 1562, 0, 7068, 6677, 11086, 8876, 4024, 0.63702, 3731, 295, 4747, 156, 
5, 10, 540, 0, 0, 0.884859, 2842, 1580, 0, 8653, 8160, 13503, 11498, 4901, 0.637044, 4508, 396, 5801, 202, 
6, 10, 554, 0, 0, 0.880845, 3201, 2411, 0, 10444, 9910, 16131, 13754, 6000, 0.628045, 5546, 458, 6932, 257, 
7, 10, 445, 0, 60, 0.877837, 2221, 1867, 0, 12176, 11711, 19089, 15501, 7186, 0.623553, 6671, 519, 7917, 356, 
8, 10, 397, 0, 0, 0.884597, 1924, 1736, 0, 13660, 13292, 22284, 17941, 8268, 0.628971, 7628, 646, 8818, 321, 
9, 10, 519, 0, 0, 0.884094, 2580, 1237, 0, 15282, 14799, 24340, 19688, 9133, 0.624774, 8463, 677, 9834, 428, 
10, 10, 584, 0, 0, 0.88714, 2926, 2451, 0, 17061, 16556, 30679, 22924, 10259, 0.665602, 9476, 787, 10891, 514, 
11, 10, 639, 0, 0, 0.882724, 3309, 2299, 0, 19054, 18464, 32436, 24484, 11403, 0.648446, 10580, 826, 12221, 539, 
12, 10, 619, 0, 0, 0.878142, 2915, 1521, 0, 21007, 20491, 36964, 26814, 12758, 0.654853, 11847, 914, 13391, 557, 
13, 10, 749, 0, 70, 0.871235, 3790, 2023, 0, 23130, 22527, 39855, 27804, 13945, 0.650107, 13017, 932, 14886, 512, 
14, 10, 519, 0, 0, 0.882241, 3022, 2644, 0, 25106, 24617, 43289, 29470, 15376, 0.644806, 14386, 1013, 16015, 512, 
15, 10, 628, 0, 0, 0.881539, 3438, 3946, 0, 26782, 26286, 46226, 30961, 16505, 0.64295, 15497, 1031, 17051, 512, 
16, 10, 837, 0, 0, 0.861365, 4676, 3578, 0, 29156, 28437, 49950, 32215, 17541, 0.648829, 16536, 1028, 18843, 557, 
17, 10, 519, 0, 35, 0.864732, 2704, 11303, 0, 31698, 31095, 55876, 35416, 19356, 0.65359, 18188, 1213, 20217, 608, 
18, 10, 458, 0, 0, 0.864966, 2438, 10584, 0, 34286, 33726, 60489, 39827, 20769, 0.656648, 19437, 1389, 21825, 774, 
19, 10, 491, 0, 35, 0.862501, 2560, 10710, 0, 36826, 36310, 67561, 42144, 22544, 0.666316, 21110, 1490, 23020, 902, 
20, 10, 342, 0, 35, 0.860274, 1658, 12886, 0, 39188, 38732, 72356, 45150, 23868, 0.670131, 22297, 1626, 24541, 937, 
21, 10, 460, 0, 0, 0.854159, 2353, 9651, 0, 42141, 41517, 77768, 48109, 25423, 0.673092, 23840, 1639, 26105, 1231, 
22, 10, 596, 0, 0, 0.85024, 3250, 8878, 0, 44454, 43823, 93506, 51255, 26784, 0.713607, 24952, 1871, 27226, 1376, 
