Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
131, 1, 171, 111, 0, 0.882981, 840, 1161, 368, 12387, 12212, 19320, 11467, 7659, 0.603797, 7337, 320, 7980, 28, 
132, 1, 176, 117, 0, 0.89271, 845, 734, 304, 12921, 12747, 23951, 12775, 7959, 0.667849, 7503, 505, 8339, 28, 
133, 1, 134, 127, 0, 0.892443, 822, 1139, 366, 18035, 17925, 27874, 17208, 11266, 0.596201, 10724, 630, 11526, 59, 
134, 1, 158, 111, 0, 0.891215, 835, 1417, 335, 18530, 18385, 28577, 17977, 11512, 0.597525, 10933, 652, 11925, 37, 
135, 1, 108, 113, 0, 0.878383, 698, 873, 322, 18929, 18845, 30595, 17437, 11889, 0.611737, 11350, 612, 12095, 37, 
136, 1, 107, 146, 0, 0.874252, 942, 630, 481, 19245, 19136, 31245, 18092, 12059, 0.614371, 11505, 627, 12328, 37, 
137, 1, 99, 132, 0, 0.871552, 946, 840, 509, 19649, 19519, 31743, 18534, 12297, 0.612925, 11752, 613, 12585, 62, 
138, 1, 124, 132, 0, 0.882586, 1039, 982, 590, 19936, 19836, 32951, 19484, 12574, 0.618704, 11962, 685, 12748, 37, 
139, 1, 163, 134, 0, 0.886959, 1175, 952, 612, 20318, 20187, 32767, 18962, 12717, 0.612204, 12173, 612, 13094, 37, 
140, 1, 114, 149, 0, 0.887075, 1099, 865, 658, 20717, 20599, 33353, 18990, 13051, 0.608982, 12491, 639, 13281, 37, 
141, 1, 130, 115, 0, 0.886147, 1037, 1067, 577, 21063, 20931, 33685, 19816, 13239, 0.607256, 12665, 653, 13560, 37, 
142, 1, 107, 116, 0, 0.881045, 1007, 1229, 578, 21450, 21346, 34462, 20085, 13518, 0.608015, 12936, 661, 13786, 54, 
143, 1, 124, 99, 0, 0.878611, 931, 1536, 507, 21857, 21724, 35735, 21414, 13761, 0.615174, 13106, 734, 14062, 49, 
144, 1, 120, 87, 0, 0.887321, 831, 1398, 425, 22423, 22269, 36065, 21456, 14032, 0.611183, 13389, 722, 14498, 44, 
145, 1, 121, 91, 0, 0.887671, 767, 1428, 381, 22907, 22808, 36772, 21584, 14463, 0.606941, 13837, 705, 14708, 44, 
146, 1, 112, 68, 0, 0.88998, 637, 1626, 260, 23327, 23193, 37177, 21996, 14673, 0.605575, 14050, 702, 15011, 53, 
147, 1, 128, 72, 0, 0.894886, 702, 1525, 312, 23743, 23620, 38079, 23066, 14985, 0.606724, 14320, 744, 15238, 67, 
148, 1, 125, 10, 0, 0.899874, 457, 1364, 60, 24364, 24205, 39556, 23953, 15226, 0.615311, 14505, 800, 15726, 86, 
149, 1, 109, 86, 0, 0.900453, 748, 1061, 392, 11246, 11191, 21043, 12677, 7128, 0.661811, 6646, 493, 7157, 37, 
150, 1, 62, 88, 0, 0.899681, 657, 1068, 421, 11283, 11206, 20688, 12560, 7175, 0.653616, 6734, 460, 7187, 44, 
151, 1, 106, 71, 0, 0.904024, 729, 892, 377, 11586, 11470, 21047, 12718, 7212, 0.657761, 6754, 477, 7530, 44, 
152, 1, 114, 84, 0, 0.901724, 804, 930, 413, 12182, 12042, 21729, 13216, 7555, 0.652724, 7094, 480, 7873, 70, 
153, 1, 91, 75, 0, 0.898517, 645, 1208, 353, 12605, 12500, 23067, 14210, 7924, 0.656866, 7421, 522, 8054, 84, 
