cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, addedPoints, movedPoints, Overall

96, 1e-05, 0.879644, 0.795009, 0.084057, 0.207934, 0, 0, 0, 0.581781, 0.303173, 0.837742, 0.299555, 0.106897, 0.149761, 0.155119, 3.015, 0, 3.87496, 
100, 0.003345, 0.783648, 0.641049, 0.142126, 0.198656, 0, 0, 0, 0.419299, 0.34337, 0.687799, 0.178955, 0.073374, 0.123585, 0.132438, 2.56, 0, 2.69502, 
104, 5e-06, 0.845914, 0.759592, 0.085777, 0.175701, 0, 0, 0, 0.486796, 0.257016, 0.851102, 0.218321, 0.085694, 0.152572, 0.156287, 2.86, 0, 2.92935, 
108, 0.003269, 0.812601, 0.739664, 0.072367, 0.167348, 0, 0, 0, 0.473, 0.194819, 0.812539, 0.120917, 0.075706, 0.146155, 0.146239, 2.8525, 0, 2.66458, 
112, 6e-06, 1.09614, 1.0104, 0.08524, 0.207879, 0, 0, 0, 0.520079, 0.262392, 1.03148, 0.138847, 0.083974, 0.185849, 0.187427, 3.2825, 0, 3.35185, 
116, 0.003497, 0.818838, 0.769485, 0.048806, 0.145223, 0, 0, 0, 0.351835, 0.208629, 0.849873, 0.096435, 0.095003, 0.156207, 0.15798, 2.975, 0, 2.58337, 
120, 7e-06, 1.18111, 1.12396, 0.056615, 0.148685, 0, 0, 0, 0.411668, 0.150659, 0.910664, 0.096812, 0.091092, 0.162251, 0.168546, 2.775, 0, 3.00216, 
124, 0.003646, 0.776954, 0.671816, 0.104585, 0.20437, 0, 0, 0, 0.60454, 0.261277, 0.744964, 0.135883, 0.083429, 0.129319, 0.12623, 3.21, 0, 2.82809, 
128, 6e-06, 1.05945, 0.983206, 0.075665, 0.288284, 0, 0, 0, 0.503677, 0.383874, 0.886267, 0.103202, 0.094684, 0.154902, 0.152014, 3.125, 0, 4.18887, 
132, 0.002824, 0.89233, 0.786929, 0.1049, 0.177358, 0, 0, 0, 0.452753, 0.216521, 0.893274, 0.080627, 0.082908, 0.150602, 0.142932, 2.9875, 0, 2.81351, 
136, 7e-06, 1.06867, 0.994551, 0.073571, 0.176611, 0, 0, 0, 0.682506, 0.307831, 0.984119, 0.062701, 0.085248, 0.171025, 0.173268, 2.7125, 0, 3.37915, 
140, 6e-06, 0.915292, 0.867246, 0.047267, 0.220905, 0, 0, 0, 0.532624, 0.442996, 0.926908, 0.062803, 0.113793, 0.16626, 0.160819, 3.265, 0, 3.23367, 
144, 7e-06, 1.71507, 1.62959, 0.084946, 0.157531, 0, 0, 0, 0.37629, 0.160185, 1.51577, 0.076296, 0.09923, 0.227571, 0.233732, 2.685, 0, 4.10905, 
148, 5e-06, 2.12649, 1.99708, 0.128896, 0.132881, 0, 0, 0, 0.3534, 0.160376, 1.69278, 0.07382, 0.099304, 0.262324, 0.261826, 2.3475, 0, 4.64668, 
152, 6e-06, 1.89726, 1.54148, 0.354935, 0.17525, 0, 0, 0, 0.385369, 0.30075, 0.873803, 0.10358, 0.112151, 0.158468, 0.161879, 2.4475, 0, 3.85885, 
156, 7e-06, 1.36732, 1.25653, 0.110217, 0.195351, 0, 0, 0, 0.355033, 0.263144, 0.858132, 0.093159, 0.129119, 0.145661, 0.151669, 2.545, 0, 3.2709, 
160, 5e-06, 0.766658, 0.705808, 0.060357, 0.180181, 0, 0, 0, 0.398898, 0.215652, 0.59576, 0.077341, 0.076392, 0.117736, 0.121787, 1.92, 0, 3.39219, 
164, 5e-06, 1.05233, 0.940122, 0.111753, 0.155466, 0, 0, 0, 0.364704, 0.286016, 0.749341, 0.077438, 0.086351, 0.140767, 0.14289, 2.3425, 0, 2.77661, 
168, 7e-06, 1.36604, 1.21816, 0.147372, 0.173029, 0, 0, 0, 0.395272, 0.258186, 0.818263, 0.064465, 0.10554, 0.153764, 0.152314, 2.3525, 0, 3.19003, 
172, 0.005596, 1.065, 1.01023, 0.053826, 0.304926, 0, 0, 0, 0.543653, 0.460863, 0.750452, 0.091085, 0.088174, 0.155491, 0.153607, 2.165, 0, 3.32173, 
176, 6e-06, 1.33483, 1.20648, 0.127775, 0.282247, 0, 0, 0, 0.587877, 0.510818, 1.00622, 0.089588, 0.091619, 0.172917, 0.173675, 2.755, 0, 3.92261, 
180, 0.004795, 1.47689, 1.31701, 0.159321, 0.244731, 0, 0, 0, 0.513112, 0.408029, 1.17142, 0.102412, 0.106843, 0.201953, 0.206195, 2.595, 0, 4.03575, 
