cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, Overall

140, 6e-06, 0.563948, 0.507179, 0.056333, 0.092366, 0, 0, 0, 0.266055, 0.191709, 0.573251, 0.034826, 0.042072, 0.276355, 0.262468, 1.77458, 
144, 6e-06, 1.013, 0.888087, 0.124287, 0.064085, 0, 0, 0, 0.150366, 0.076924, 0.921598, 0.033651, 0.047568, 0.440238, 0.404036, 2.31165, 
148, 5e-06, 1.21773, 1.06758, 0.149697, 0.059464, 0, 0, 0, 0.14165, 0.072062, 0.992882, 0.038506, 0.048483, 0.484166, 0.473448, 2.57324, 
152, 5e-06, 0.909435, 0.772363, 0.136648, 0.072344, 0, 0, 0, 0.149326, 0.100477, 0.566513, 0.06388, 0.051036, 0.280136, 0.277148, 1.91818, 
156, 5e-06, 0.747704, 0.647103, 0.100165, 0.079666, 0, 0, 0, 0.111289, 0.105793, 0.575575, 0.04576, 0.058516, 0.284016, 0.286297, 1.72891, 
160, 6e-06, 0.418374, 0.388277, 0.02966, 0.056575, 0, 0, 0, 0.121011, 0.077636, 0.385929, 0.136466, 0.036243, 0.204238, 0.201688, 1.90956, 
164, 4e-06, 0.53663, 0.493052, 0.043168, 0.059593, 0, 0, 0, 0.172477, 0.088307, 0.502385, 0.095089, 0.05104, 0.256415, 0.251183, 1.51055, 
168, 6e-06, 0.621571, 0.548091, 0.072996, 0.072265, 0, 0, 0, 0.147117, 0.11955, 0.589618, 0.110186, 0.043741, 0.281345, 0.280785, 1.70875, 
172, 0.007031, 0.662793, 0.600035, 0.061862, 0.084082, 0, 0, 0, 0.208069, 0.210576, 0.490708, 0.024989, 0.037518, 0.264933, 0.267849, 1.73111, 
176, 5e-06, 0.65949, 0.615914, 0.043141, 0.09857, 0, 0, 0, 0.35045, 0.172184, 0.621204, 0.035249, 0.043345, 0.308901, 0.303152, 1.98357, 
180, 0.003028, 0.826322, 0.716995, 0.108891, 0.102135, 0, 0, 0, 0.164476, 0.201241, 0.76735, 0.045726, 0.047358, 0.374407, 0.378377, 2.16193, 
