cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, Save manifold, Overall

120, 0.000236, 42.0363, 3.8594, 38.1751, 0.294825, 0.062065, 0, 0.024808, 0.880187, 0.983193, 4.48974, 8.61255, 0.221034, 2.68865, 62.5405, 
124, 0.000221, 43.9572, 3.89658, 40.053, 0.476151, 0.212985, 0, 0.127089, 2.3682, 0.886747, 6.14788, 11.0624, 0.253874, 3.41498, 71.2744, 
128, 0.002101, 42.3942, 4.04322, 38.3492, 0.611624, 0.294165, 0, 0.173694, 1.37188, 1.27315, 3.86923, 9.10904, 0.245056, 2.8824, 64.672, 
132, 0.000224, 27.402, 2.6085, 24.7917, 0.374842, 0.114974, 0, 0.05296, 1.02624, 1.36443, 3.06488, 9.56946, 0.286349, 3.13037, 48.9877, 
136, 0.000227, 27.0309, 2.68829, 24.339, 0.401374, 0.191574, 0, 0.091861, 1.8032, 1.0451, 3.21973, 9.60722, 0.281641, 3.25643, 49.6536, 
140, 0.000226, 28.3588, 2.76417, 25.5927, 0.709631, 0.438249, 0, 0.298169, 1.61492, 1.74284, 3.36153, 10.3126, 0.333817, 3.25794, 53.287, 
144, 0.000227, 30.3227, 3.01182, 27.3089, 0.345419, 0.219759, 0, 0.077278, 0.784149, 1.17839, 4.10616, 10.602, 0.316932, 3.27922, 54.1678, 
148, 0.001533, 32.6915, 3.18579, 29.5038, 0.309722, 0.135114, 0, 0.053948, 0.790072, 0.387165, 3.81023, 10.9478, 0.332258, 3.36122, 55.8493, 
152, 0.000235, 32.8065, 3.32179, 29.4829, 0.47755, 0.105441, 0, 0.04903, 0.825225, 0.783711, 4.03536, 11.195, 0.334396, 3.43607, 57.303, 
156, 0.000227, 35.8162, 3.49225, 32.3219, 0.441794, 0.137637, 0, 0.046334, 0.67395, 1.02982, 4.21371, 11.4993, 0.353469, 3.5638, 60.9752, 
160, 0.00022, 37.6129, 3.7607, 33.8503, 0.388318, 0.110084, 0, 0.040214, 0.698472, 0.797548, 4.46597, 11.5429, 0.350227, 3.6429, 62.9567, 
164, 0.000211, 38.3733, 3.7999, 34.5716, 0.445662, 0.145215, 0, 0.070131, 1.03086, 0.817413, 4.69712, 11.9571, 0.369305, 3.72618, 65.029, 
168, 0.000214, 39.4649, 3.99261, 35.4705, 0.44881, 0.047902, 0, 0.021511, 0.737376, 1.04333, 4.84674, 12.1389, 0.372558, 3.76589, 66.3519, 
172, 0.000231, 40.6809, 4.21192, 36.467, 0.694712, 0.277788, 0, 0.048867, 1.23681, 1.42808, 5.2582, 12.2172, 0.378154, 4.19535, 70.0478, 
176, 0.003209, 41.9163, 4.33749, 37.5769, 0.710614, 0.544368, 0, 0.276207, 1.76974, 1.51203, 5.36085, 12.6201, 0.390641, 4.07728, 72.9965, 
180, 0.000225, 42.3184, 4.33352, 37.9831, 0.786289, 0.763792, 0, 0.183304, 1.27992, 1.47198, 5.51871, 12.77, 0.399433, 4.03242, 73.452, 
