cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, addedPoints, movedPoints, Overall

136, 5e-06, 0.453365, 0.407194, 0.045763, 0.071915, 0, 0, 0, 0.328024, 0.106053, 0.387466, 0.035407, 0.04223, 0.0805621, 0.0879663, 1.3575, 0, 1.42928, 
140, 5e-06, 0.387135, 0.33202, 0.054675, 0.08727, 0, 0, 0, 0.255637, 0.184436, 0.378289, 0.03475, 0.051009, 0.0742367, 0.0751234, 1.6325, 0, 1.38794, 
144, 9e-06, 0.758649, 0.664159, 0.094072, 0.06894, 0, 0, 0, 0.144196, 0.080976, 0.528815, 0.031448, 0.045112, 0.112928, 0.114571, 1.3425, 0, 1.66726, 
148, 4e-06, 0.898438, 0.739331, 0.158715, 0.061518, 0, 0, 0, 0.130214, 0.070582, 0.586517, 0.036941, 0.045046, 0.115572, 0.118121, 1.1725, 0, 1.83202, 
152, 4e-06, 0.733987, 0.570701, 0.162468, 0.075796, 0, 0, 0, 0.133312, 0.105578, 0.34219, 0.060707, 0.052705, 0.0702992, 0.0728738, 1.2225, 0, 1.50912, 
156, 6e-06, 0.552539, 0.452234, 0.099883, 0.079154, 0, 0, 0, 0.126031, 0.133742, 0.355573, 0.044435, 0.053654, 0.0685952, 0.0711171, 1.2725, 0, 1.35086, 
160, 5e-06, 0.308204, 0.278094, 0.029727, 0.05537, 0, 0, 0, 0.12647, 0.099378, 0.225524, 0.136338, 0.035956, 0.0500302, 0.0547105, 0.96, 0, 1.63331, 
164, 4e-06, 0.370874, 0.334402, 0.036099, 0.063309, 0, 0, 0, 0.167397, 0.110238, 0.346702, 0.104395, 0.041294, 0.066939, 0.0846554, 1.17, 0, 1.20923, 
168, 5e-06, 0.479157, 0.408569, 0.070121, 0.072192, 0, 0, 0, 0.143962, 0.115017, 0.297832, 0.106409, 0.048195, 0.0651205, 0.0658461, 1.1775, 0, 1.2658, 
172, 0.00643, 0.387087, 0.340616, 0.046084, 0.081232, 0, 0, 0, 0.20001, 0.184599, 0.297212, 0.026181, 0.037873, 0.0648135, 0.0660009, 1.0825, 0, 1.22698, 
176, 4e-06, 0.49598, 0.455451, 0.040073, 0.084203, 0, 0, 0, 0.270783, 0.179123, 0.359266, 0.035849, 0.043303, 0.0755882, 0.0869881, 1.3775, 0, 1.47154, 
180, 0.003053, 0.603409, 0.495066, 0.107913, 0.093602, 0, 0, 0, 0.184238, 0.160402, 0.43427, 0.047254, 0.04401, 0.0925655, 0.0938161, 1.2975, 0, 1.57638, 
