cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, Save manifold, Overall

120, 0.000236, 10.0052, 6.16655, 3.83692, 0.283616, 0.062078, 0, 0.026631, 0.93117, 1.02646, 4.49846, 8.54866, 0.220236, 2.6912, 30.4757, 
124, 0.000243, 10.7018, 6.3729, 4.32718, 0.422301, 0.175027, 0, 0.078428, 1.44316, 0.799075, 4.6404, 8.74154, 0.248423, 2.83662, 32.4112, 
128, 0.002111, 9.56006, 5.41916, 4.13905, 0.616599, 0.28964, 0, 0.164869, 1.33233, 1.28476, 4.03217, 9.86596, 0.248573, 3.01878, 32.8705, 
132, 0.000239, 6.87948, 4.62554, 2.21143, 0.472314, 0.133012, 0, 0.088272, 1.17307, 1.50755, 3.68648, 9.45042, 0.444705, 3.01721, 29.4275, 
136, 0.000264, 5.2939, 3.73938, 1.55266, 0.381463, 0.174108, 0, 0.100104, 1.779, 1.01347, 3.14404, 9.68268, 0.264309, 3.09426, 27.6302, 
140, 0.00026, 6.64502, 4.28078, 2.36254, 0.663908, 0.412602, 0, 0.271878, 1.57986, 1.71145, 3.44345, 10.3462, 0.304187, 3.22577, 31.4646, 
144, 0.000237, 7.53678, 4.32765, 3.20734, 0.301849, 0.195989, 0, 0.067723, 0.738314, 1.15454, 3.51325, 10.9347, 0.312315, 3.31579, 31.0006, 
148, 0.00026, 7.66279, 4.7001, 2.96088, 0.278302, 0.127798, 0, 0.042139, 0.743082, 0.358467, 3.81104, 12.188, 0.339898, 3.44312, 32.0344, 
152, 0.000244, 9.09384, 5.31184, 3.78028, 0.445584, 0.10834, 0, 0.049519, 0.807063, 0.717052, 4.06022, 11.64, 0.31732, 3.48366, 33.8271, 
156, 0.000237, 8.88305, 5.16811, 3.71312, 0.423918, 0.131534, 0, 0.034873, 0.647508, 1.00793, 4.32197, 11.9426, 0.337277, 3.70775, 34.6443, 
160, 0.000236, 9.29006, 5.87606, 3.41224, 0.381861, 0.111068, 0, 0.032426, 0.684405, 0.781565, 4.54892, 12.0834, 0.339307, 3.67931, 35.2205, 
164, 0.00024, 9.17194, 5.77208, 3.3981, 0.381863, 0.135998, 0, 0.064975, 0.860015, 0.778642, 4.7271, 12.2324, 0.354862, 3.77437, 35.9645, 
168, 0.00024, 10.1656, 6.08102, 4.08281, 0.426353, 0.059245, 0, 0.034149, 0.772425, 1.26039, 4.95199, 12.2153, 0.352252, 3.79732, 37.55, 
172, 0.000239, 10.4228, 6.45433, 3.96669, 0.649631, 0.24398, 0, 0.048137, 1.20455, 1.39816, 5.21634, 13.8614, 0.399928, 3.94486, 41.0037, 
176, 0.00331, 10.421, 6.73856, 3.68058, 0.785646, 0.52993, 0, 0.249506, 2.2312, 1.4982, 5.52675, 13.0856, 0.404645, 4.00221, 42.65, 
180, 0.000236, 11.7739, 7.4931, 4.27884, 0.758184, 0.734066, 0, 0.173042, 1.24423, 1.45259, 5.59128, 13.0485, 0.399264, 4.07911, 43.2346, 
